text,label
таня купила мне кофеек 🥳🥳🥳 жизнь класс 🥳🥳🥳,positive
@lesovikzulius Ого !!!,positive
@jxomichu я задарю тебя любовью но лопнуть не дам !!,positive
сука охуевшая меня буллят больше чем тебя жертва ты наша любимая завались и не позорься,negative
"@imarmyAidyn ну ты чтооо, как тебя можно забыть?🥺💖",positive
@podzaebalas Было дело.,neutral
путь в рай таким людям обеспечен https://t.co/MWQkk6wlua,positive
@veniyamin_abrik Это что за район?,neutral
"@belteanews митинги оппозиции и Тихановскую Белоруссии подкинул Путин, чтобы упрямый Лука скорее присоединил страну к РФ",neutral
@sonIuvr она моя мама,neutral
Всегда готов поделиться мудрым советом! https://t.co/U55uaTGHxF,positive
"@sleepless_pizda Вася, стой, тут еще клоун подошел",negative
@_Ozick Там ролевики какие-то и они с помощью нашего контента отыгрывать. Твои видео там тоже были,neutral
@RomkaWhite глубокой настройки там нет(,negative
"@AlikaSoboleva Я сейчас так засияла ☺️❤️ Как же я тебя люблю 🥰❤️❤️❤️ Все сердечки отдаю, потому что я люблю! https://t.co/bEDIuqSun0",positive
"кажется я простыла...🤦🏻‍♀️
последний раз болела в январе
надеюсь тут не серьёзно",negative
"Пока втихую рисую кое-что из флешмобов, заслушиваюсь каверами с Мерри.
НАСКОЛЬКО. ЖЕ. ОНА. ВОСХИТИТЕЛЬНА.",positive
РОССИНЕ ЕБНУТЫЕ ГДЕ ГОЛОС БЕЛАРУСИ Ф пиздецц https://t.co/tL34av0V5j,negative
"Оооо, я вспомнила как меня буллили в школе...
Как много же я слез тогда пролила",negative
Оу какие глазки https://t.co/u14dz9mVPQ,positive
@NovoseloVjach @SergUA63 @evilkiller107 у нас в Волгограде такое же,neutral
@_Sweet_Foxy_ О ДАААА,neutral
@mandarin_sdoh это тоже.я имею ввиду что даже они так запоминаются :/,neutral
ОКЕЙ ИНСТАГРАМ НАЧИНАЕТ МНЕ НРАВИТЬСЯ----- https://t.co/KygNtazRys,positive
@dru_vanrisa АХАХАХХАХАХАХАХАХАХАХАХХА ДА,positive
@r4xmgN192kWOgjd Я Вас очень люблю!!!,positive
"задерживать дыхание, напрягать шею и наклонять голову в бок так секси чтобы увидеть мышцы на шее",positive
@controlspadem Да хоть сдохни незамужней. Насрать,negative
"простите, но она влюблена",positive
@aveirash Телец,neutral
@aloyelka Жесть)),negative
"@Fucking_Sunflow ГРЯЗНО, ПОТОМУ ЧТО ТУТ СКРИН МОЕГО ПРОФИЛЯ",negative
"@senyushkin61 ""Копеечные проекты никому не нужны - с них красть нечего. Это аксиома нашей действительности.""
https://t.co/26SPbKJz4y",negative
Леголас оценил https://t.co/wAcZj3m7n3,neutral
@_kyotaa_ полностью согласна это очень уву уву,positive
@iamnotafraidbch ХХХАХАХАХАХАХХАХАХВХХАХА ОБОЖАЮ АХХАХАХАХАХХАХАХВ,positive
@sm1lnbptnt хотелось бы,positive
@hxj_2l ты что-😭😭😭😭💗💔,negative
очень надеюсь что это фейк.....,neutral
https://t.co/joDB8ealgy - смотрите информацию тут на сайте более подробно. Рекомендую их!,neutral
@ALitvinow А почему-то тоже Одноклассники не перевариваю... И аккаунта у меня там нет))),negative
Сонхва в кино... я о таком даже не могла мечтать...😻😻😻 вот просыпаешься утречком а там может и тхт в кино зарулят... Я СЫГРАЮ В ЯЩИК!),positive
