text,label,id
США поднимут на днях в небо у российских границ крупную авиагруппировку: https://t.co/XDRdNGZQ2Y через @eurasiadaily,neutral,1307188937098776576
@Mad_akuma ЭТО ВСЕГДА КРУТО,positive,1287680994351423490
"кофеманы заебали. Можно носиться со своим любимым напитком как-то потише? Я вот может водку люблю, но не ору же повсюду ‘водка моя водка’",negative,1322536667190861825
"@polar1_1bear Идиота Вы сможете в зеркале увидеть: для олигофренов вроде Вас поясню: я к не гражданка россии, доступно?",negative,1265554614683865089
@RT_InoTV Эстонский след... ещё-бы лет 500 обождали.,negative,1298306135250927618
"@eri_arika План
Если нужна помощь, зови
Я известный токсик человек",positive,1223011499771338758
В который раз убедилась что кпоп лучше реальных людей,negative,1305199968811126789
как же я хочу тебе ебнуть. ты не представляешь.,negative,1267870004692824066
@GLOBALL78 Государственные преступники?,neutral,1329412012250722304
пиздец как мне смешно https://t.co/pvZEAXKsz3,positive,1231192057714282502
💢Кто и что вас бесит?💢😾,neutral,1310166670640586752
@ginabryzgalova Да:) но я на 1 ночь,positive,1325842894461218817
"9:12
Захуя я проснулась?",negative,1344164520294547457
@martkoshka0603 Вот неее? https://t.co/SMbQN0vExm,neutral,1289161407477567488
Тихановская не увидела поддержки Лукашенко со стороны России https://t.co/iQ0drczPJE,neutral,1298910488303210496
"Меня тонко унизили, сказав что камера на Айфоне лучше 🤦",negative,1308852003829932045
А вы когда-нибудь хотели накурить крысу?,negative,1286669575665451008
@Blue_dancerz Хотя бы таааак,neutral,1250169597237563393
@13_Dimka Ммм... прелесть!,positive,1213525791885189120
мне купили суши и салат цезарь буду смотреть про наруто я счастлив,positive,1337054667482800131
"@hellismesuka Прости,но я и сам для себя сладость https://t.co/KuxLRPS2xE",positive,1262345884018360322
"@42MAY1 я заплакала, бедный котя, вот же бляди тупые. https://t.co/IKbF4hzjq2",negative,1282264675682586624
@nnnnnettti я очень сильно хочу взаимодействовать👉🏻👈🏻🥺,positive,1310970731325521921
@nedozivudopensi От диареи Линекс или Бифидум. Это из-за антибиотиков.,neutral,1327335399761485825
@meh_heh_meh ОООООУ МАЙ😍😍😍,positive,1263538618272043024
@mayoonniz ой ну и кому ты пиздишь кать,negative,1214861052753698816
"Монитор домашнего компа кажется огромным, какой кайф, а какое быстродействие!",positive,1312363240249327617
@rep_mono_na_vek просыпаться так тяжко...,negative,1258289635542917120
@penguin8811 контроль вышел куда пошел вернись,neutral,1330292170201378824
"@Orange_pnz но вообще оно того стоит, самый вменяемый паблик, в гасе все же 50% комментаторов либо мрази, либо идиоты",negative,1237462215072124928
"@afallman Списывать не давал, а помогал парочке двоечников с уроками) соответственно имел их уважение и защиту если что)",neutral,1305554534270459909
"Какой ресурс, такие и эксперДы 🤣 https://t.co/DzIIRdTOmi",negative,1253646671021584384
@dashayurgens @khatsanovsky Та то понятно)),positive,1229035673786732547
@qertori @cryingcut1e я хочу написать материал и летом выступать на открытых микрофонах погнали все вместе пхах,positive,1330519597917868032
"мне кажется, что я такая депрессивная бич

а поч кажется, тАк и ЕстЬ",negative,1283009764411269120
"@p2RPBxRYl6tu7bk Отключи Витька, вдруг это не Витёк, это может быть опасно",neutral,1228357811324715009
@Forest66815756 @dimsmirnov175 Прям первая в мире?),positive,1327584725997932545
Ёжик пришёл https://t.co/b6GoRB3VjE,neutral,1288827159210012673
@esmi_el Дикаприо случайно,neutral,1330487738014064647
@_tommo_LA Это да....,neutral,1258464584157061121
может ну и его нахрен и сесть за флафф.... хмм,neutral,1253398854764056576
@heyspok А че у вас не каникулы разве?,neutral,1319621579802877952
@hzn_pedro одиноким*,neutral,1316376425809817600
Украинцы «на Багамах». Опубликованы сотни тысяч документов про офшорные фирмы на Багамских островах • ... https://t.co/cOuQS1YuXd,neutral,1267908785248571394
